run_id,model,phase,prompt_idx,prompt_short,t_start_mono,t_end_mono,duration_ms,tokens_per_sec,prompt_tokens,prompt_tokens_per_sec,gen_tokens,gpu_mean_w,gpu_peak_w,gpu_energy_j,cpu_mean_pct,total_tokens,j_per_token,j_per_out_token,reasoning_mode,reasoning_toggle_method,thinking_tokens_est,answer_tokens_est,energy_thinking_j,energy_answer_j,j_per_answer_token,correct
2,llama3.2:1b,load,13,List and briefly explain ten common software design patterns,11105.904,11108.731,2826,175.3,41,4778.9,434,100.115,107.970,283.015,,475,0.5958209021271708,0.6521081302083089,n/a,,0,434,0.000,283.015,0.6521,
2,llama3.2:1b,load,14,Describe the pros and cons of renewable energy sources: sola,11109.052,11113.743,4691,175.6,46,5517.8,722,101.808,107.420,477.681,,768,0.6219800260176528,0.6616075623013259,n/a,,0,722,0.000,477.681,0.6616,
3,llama3.2:1b,load,0,What is the capital of France?,11113.769,11113.914,145,197.5,32,4019.4,8,106.990,106.990,15.583,,40,0.3895861481243682,1.9479307406218411,n/a,,0,8,0.000,15.583,1.9479,
3,llama3.2:1b,load,1,What year was the C programming language created?,11114.293,11114.614,321,178.3,34,4076.5,35,80.340,80.340,25.794,,69,0.37382312263697753,0.7369655846271843,n/a,,0,35,0.000,25.794,0.7370,
3,llama3.2:1b,load,2,Name three planets in our solar system.,11114.820,11115.053,232,183.3,33,4057.1,21,57.530,57.530,13.361,,54,0.2474180032089879,0.6362177225373975,n/a,,0,21,0.000,13.361,0.6362,
3,llama3.2:1b,load,3,What is 17 multiplied by 23?,11115.357,11115.846,488,177.2,34,4222.2,62,62.130,62.130,30.368,,96,0.3163311950285396,0.48980314068935166,n/a,,0,62,0.000,30.368,0.4898,
3,llama3.2:1b,load,4,"Who wrote the novel ""1984""?",11115.892,11116.273,381,179.2,33,3916.1,45,72.230,72.230,27.538,,78,0.353046938568225,0.61194802685159,n/a,,0,45,0.000,27.538,0.6119,
3,llama3.2:1b,load,5,Explain the difference between TCP and UDP in two sentences.,11116.420,11117.100,680,176.1,37,4266.6,91,82.330,83.010,55.987,,128,0.43740135106451683,0.6152458564423973,n/a,,0,91,0.000,55.987,0.6152,
3,llama3.2:1b,load,6,What are the main advantages of using containers over virtua,11117.479,11120.753,3273,170.2,37,4333.7,482,96.010,106.420,314.280,,519,0.6055490097640299,0.6520330623807709,n/a,,0,482,0.000,314.280,0.6520,
3,llama3.2:1b,load,7,Describe how HTTPS protects data in transit.,11121.175,11124.205,3029,172.6,33,3870.7,453,95.003,106.400,287.823,,486,0.5922285116879212,0.635370986049293,n/a,,0,453,0.000,287.823,0.6354,
3,llama3.2:1b,load,8,What is gradient descent and why is it used in machine learn,11124.336,11128.649,4312,174.2,38,4446.2,667,103.860,108.360,447.886,,705,0.6352999691176547,0.6714939703567414,n/a,,0,667,0.000,447.886,0.6715,
3,llama3.2:1b,load,9,Summarise the causes of World War I in three bullet points.,11129.091,11130.531,1440,176.1,39,4620.7,211,83.020,92.940,119.564,,250,0.47825629973147743,0.5666543835681013,n/a,,0,211,0.000,119.564,0.5667,
3,llama3.2:1b,load,10,Write a Python function that checks whether a given string i,11130.663,11132.908,2245,175.5,45,5354.9,337,100.828,106.740,226.411,,382,0.5926976753039608,0.671841281798555,n/a,,0,337,0.000,226.411,0.6718,
3,llama3.2:1b,load,11,Explain how a transformer neural network works. Cover attent,11133.332,11140.256,6924,172.6,44,5149.1,1052,101.204,107.910,700.771,,1096,0.6393894199594019,0.6661319432276659,n/a,,0,1052,0.000,700.771,0.6661,
3,llama3.2:1b,load,12,Write a short story (about 200 words) about a robot who disc,11140.673,11142.579,1906,174.9,46,5332.5,282,89.312,106.090,170.240,,328,0.5190236098074957,0.6036870355207752,n/a,,0,282,0.000,170.240,0.6037,
3,llama3.2:1b,load,13,List and briefly explain ten common software design patterns,11142.767,11146.002,3235,172.7,41,4808.9,484,99.847,106.570,323.017,,525,0.6152695460873691,0.6673894869749355,n/a,,0,484,0.000,323.017,0.6674,
3,llama3.2:1b,load,14,Describe the pros and cons of renewable energy sources: sola,11146.499,11150.438,3939,170.1,46,5563.1,582,97.131,106.690,382.640,,628,0.6092996090935154,0.6574573101558895,n/a,,0,582,0.000,382.640,0.6575,
0,llama3.2:3b,idle,-1,IDLE_BASELINE,11185.765,11195.782,10017,0,0,0,0,16.702,17.800,167.314,,0,0,0,n/a,,0,0,0,0,0,
1,llama3.2:3b,load,0,What is the capital of France?,11195.783,11200.663,4880,42.4,32,7.0,8,17.231,18.650,84.090,,40,2.102249078990275,10.511245394951374,n/a,,0,8,0.000,84.090,10.5112,
1,llama3.2:3b,load,1,What year was the C programming language created?,11201.063,11201.724,660,116.5,34,2466.7,60,47.445,65.850,31.327,,94,0.33326899464092474,0.5221214249374487,n/a,,0,60,0.000,31.327,0.5221,
1,llama3.2:3b,load,2,Name three planets in our solar system.,11202.159,11202.452,293,118.9,33,2449.2,21,79.650,79.650,23.339,,54,0.4321947045247271,1.1113578116350125,n/a,,0,21,0.000,23.339,1.1114,
1,llama3.2:3b,load,3,What is 17 multiplied by 23?,11202.688,11202.963,275,119.3,34,2564.0,19,67.270,67.270,18.536,,53,0.3497357234884067,0.9755785970992397,n/a,,0,19,0.000,18.536,0.9756,
1,llama3.2:3b,load,4,"Who wrote the novel ""1984""?",11203.217,11203.750,533,116.8,33,2467.5,46,69.070,69.070,36.838,,79,0.4663028563879208,0.8008244707531683,n/a,,0,46,0.000,36.838,0.8008,
1,llama3.2:3b,load,5,Explain the difference between TCP and UDP in two sentences.,11203.756,11204.715,959,113.5,37,2479.9,90,94.790,103.220,90.943,,127,0.7160878522922748,1.010479524901321,n/a,,0,90,0.000,90.943,1.0105,
1,llama3.2:3b,load,6,What are the main advantages of using containers over virtua,11204.806,11207.931,3125,115.6,37,2829.3,323,119.578,127.250,373.700,,360,1.0380545421907383,1.1569648148255907,n/a,,0,323,0.000,373.700,1.1570,
1,llama3.2:3b,load,7,Describe how HTTPS protects data in transit.,11207.970,11211.900,3929,109.8,33,2528.6,389,123.830,127.960,486.600,,422,1.1530812911569175,1.2509005266535196,n/a,,0,389,0.000,486.600,1.2509,
1,llama3.2:3b,load,8,What is gradient descent and why is it used in machine learn,11212.198,11217.675,5477,111.6,38,2817.8,556,122.577,129.180,671.366,,594,1.1302453601174485,1.2074923451614468,n/a,,0,556,0.000,671.366,1.2075,
1,llama3.2:3b,load,9,Summarise the causes of World War I in three bullet points.,11217.987,11219.861,1873,114.9,39,2937.6,188,112.280,129.430,210.384,,227,0.9268015890446765,1.1190636208145828,n/a,,0,188,0.000,210.384,1.1191,
1,llama3.2:3b,load,10,Write a Python function that checks whether a given string i,11220.093,11222.241,2148,114.9,45,3347.2,219,118.910,129.530,255.489,,264,0.9677609413136413,1.1666159292548006,n/a,,0,219,0.000,255.489,1.1666,
1,llama3.2:3b,load,11,Explain how a transformer neural network works. Cover attent,11222.712,11231.298,8585,112.7,44,3291.5,899,123.790,131.120,1062.776,,943,1.1270154573411972,1.1821752795025018,n/a,,0,899,0.000,1062.776,1.1822,
1,llama3.2:3b,load,12,Write a short story (about 200 words) about a robot who disc,11231.632,11234.096,2464,116.1,46,3448.4,254,114.166,129.590,281.337,,300,0.9377901878459227,1.1076262061172315,n/a,,0,254,0.000,281.337,1.1076,
1,llama3.2:3b,load,13,List and briefly explain ten common software design patterns,11234.255,11239.194,4938,112.5,41,3099.7,503,124.479,129.460,614.793,,544,1.1301337216386231,1.222251977279147,n/a,,0,503,0.000,614.793,1.2223,
1,llama3.2:3b,load,14,Describe the pros and cons of renewable energy sources: sola,11239.499,11246.333,6833,108.9,46,3203.0,684,123.359,130.000,843.017,,730,1.1548184486619704,1.2324816776655532,n/a,,0,684,0.000,843.017,1.2325,
2,llama3.2:3b,load,0,What is the capital of France?,11246.334,11246.509,174,128.2,32,2391.5,8,130.350,130.350,22.743,,40,0.568563878972484,2.8428193948624196,n/a,,0,8,0.000,22.743,2.8428,
2,llama3.2:3b,load,1,What year was the C programming language created?,11246.902,11247.610,707,114.7,34,2527.8,64,89.495,96.450,63.338,,98,0.6463083172305395,0.9896596107592637,n/a,,0,64,0.000,63.338,0.9897,
2,llama3.2:3b,load,2,Name three planets in our solar system.,11247.954,11248.270,315,114.7,33,1753.6,21,90.590,90.590,28.571,,54,0.529084124235595,1.360502033748673,n/a,,0,21,0.000,28.571,1.3605,
2,llama3.2:3b,load,3,What is 17 multiplied by 23?,11248.485,11248.671,185,126.4,34,2514.9,9,80.480,80.480,14.905,,43,0.3466212977979232,1.656079533923411,n/a,,0,9,0.000,14.905,1.6561,
2,llama3.2:3b,load,4,"Who wrote the novel ""1984""?",11249.014,11249.548,534,113.0,33,2463.1,45,72.535,80.640,38.781,,78,0.4971945340982698,0.8618038591036676,n/a,,0,45,0.000,38.781,0.8618,
2,llama3.2:3b,load,5,Explain the difference between TCP and UDP in two sentences.,11250.069,11250.941,871,114.6,37,2688.9,81,77.430,79.110,67.449,,118,0.5716033732858523,0.8327061487374146,n/a,,0,81,0.000,67.449,0.8327,
2,llama3.2:3b,load,6,What are the main advantages of using containers over virtua,11251.160,11254.522,3361,111.7,37,2784.8,337,119.474,128.890,401.638,,374,1.073897986700589,1.1918037003739474,n/a,,0,337,0.000,401.638,1.1918,
2,llama3.2:3b,load,7,Describe how HTTPS protects data in transit.,11254.839,11259.161,4322,111.7,33,2494.3,439,120.940,129.600,522.729,,472,1.1074762507233844,1.1907261738984907,n/a,,0,439,0.000,522.729,1.1907,
2,llama3.2:3b,load,8,What is gradient descent and why is it used in machine learn,11259.561,11265.277,5716,112.3,38,2835.2,585,121.915,129.660,696.887,,623,1.1185980668156201,1.1912591378224466,n/a,,0,585,0.000,696.887,1.1913,
2,llama3.2:3b,load,9,Summarise the causes of World War I in three bullet points.,11265.364,11267.837,2472,113.7,39,2899.2,249,123.000,129.100,304.113,,288,1.0559467910310143,1.2213360474575585,n/a,,0,249,0.000,304.113,1.2213,
2,llama3.2:3b,load,10,Write a Python function that checks whether a given string i,11267.997,11270.406,2408,110.3,45,3158.8,236,119.584,130.010,288.053,,281,1.025101402095632,1.2205656524952226,n/a,,0,236,0.000,288.053,1.2206,
2,llama3.2:3b,load,11,Explain how a transformer neural network works. Cover attent,11270.639,11277.165,6526,110.3,44,3130.2,662,125.678,131.310,820.196,,706,1.1617512528620206,1.2389673482184087,n/a,,0,662,0.000,820.196,1.2390,
2,llama3.2:3b,load,12,Write a short story (about 200 words) about a robot who disc,11277.481,11280.208,2727,113.7,46,3249.2,276,117.817,130.750,321.389,,322,0.9981023211936364,1.1644527080592426,n/a,,0,276,0.000,321.389,1.1645,
2,llama3.2:3b,load,13,List and briefly explain ten common software design patterns,11280.663,11286.122,5458,111.4,41,3059.9,557,120.960,130.710,660.225,,598,1.104055321614926,1.1853233075865812,n/a,,0,557,0.000,660.225,1.1853,
2,llama3.2:3b,load,14,Describe the pros and cons of renewable energy sources: sola,11286.447,11293.326,6879,113.3,46,3437.3,719,125.450,131.660,862.988,,765,1.128088326209842,1.2002608755918347,n/a,,0,719,0.000,862.988,1.2003,
3,llama3.2:3b,load,0,What is the capital of France?,11293.800,11293.973,172,130.0,32,2442.5,8,97.660,97.660,16.886,,40,0.4221463758162617,2.1107318790813085,n/a,,0,8,0.000,16.886,2.1107,
3,llama3.2:3b,load,1,What year was the C programming language created?,11294.336,11295.471,1134,115.7,34,2431.3,110,84.567,120.880,95.979,,144,0.6665217693174239,0.8725375889246276,n/a,,0,110,0.000,95.979,0.8725,
3,llama3.2:3b,load,2,Name three planets in our solar system.,11295.918,11296.235,316,112.3,33,2317.6,21,94.630,94.630,29.986,,54,0.5552917262145416,1.427893010265964,n/a,,0,21,0.000,29.986,1.4279,
3,llama3.2:3b,load,3,What is 17 multiplied by 23?,11296.444,11296.634,190,127.5,34,1715.4,9,70.540,70.540,13.421,,43,0.3121129589142084,1.4912063592567737,n/a,,0,9,0.000,13.421,1.4912,
3,llama3.2:3b,load,4,"Who wrote the novel ""1984""?",11296.971,11297.195,223,119.7,33,2493.4,13,64.280,64.280,14.348,,46,0.31190338878460394,1.103658144930137,n/a,,0,13,0.000,14.348,1.1037,
3,llama3.2:3b,load,5,Explain the difference between TCP and UDP in two sentences.,11297.497,11298.282,784,111.6,37,2737.7,70,69.635,81.550,54.621,,107,0.5104756666444964,0.7802985190137302,n/a,,0,70,0.000,54.621,0.7803,
3,llama3.2:3b,load,6,What are the main advantages of using containers over virtua,11298.552,11302.317,3765,108.9,37,2703.6,371,118.246,130.070,445.277,,408,1.0913663493471908,1.2002088154545925,n/a,,0,371,0.000,445.277,1.2002,
3,llama3.2:3b,load,7,Describe how HTTPS protects data in transit.,11302.328,11306.782,4453,109.9,33,2479.6,442,126.767,129.460,564.608,,475,1.1886478424622797,1.277393043370097,n/a,,0,442,0.000,564.608,1.2774,
3,llama3.2:3b,load,8,What is gradient descent and why is it used in machine learn,11307.107,11312.225,5117,112.7,38,2812.3,524,122.782,130.030,628.395,,562,1.1181410844315836,1.199227651623187,n/a,,0,524,0.000,628.395,1.1992,
3,llama3.2:3b,load,9,Summarise the causes of World War I in three bullet points.,11312.345,11314.980,2635,109.4,39,2955.9,254,120.558,125.790,317.679,,293,1.0842300446231832,1.250706311317294,n/a,,0,254,0.000,317.679,1.2507,
3,llama3.2:3b,load,10,Write a Python function that checks whether a given string i,11315.023,11317.212,2189,113.0,45,3403.5,219,123.330,128.880,269.980,,264,1.0226507095267927,1.232784416963805,n/a,,0,219,0.000,269.980,1.2328,
3,llama3.2:3b,load,11,Explain how a transformer neural network works. Cover attent,11317.651,11331.770,14118,109.9,44,3309.7,1446,127.690,132.980,1802.811,,1490,1.2099404504790525,1.246757448972191,n/a,,0,1446,0.000,1802.811,1.2468,
3,llama3.2:3b,load,12,Write a short story (about 200 words) about a robot who disc,11331.813,11334.126,2313,113.2,46,3398.8,234,128.130,132.400,296.386,,280,1.0585209245350884,1.2666062344864306,n/a,,0,234,0.000,296.386,1.2666,
3,llama3.2:3b,load,13,List and briefly explain ten common software design patterns,11334.492,11339.905,5412,110.6,41,2948.0,547,123.323,132.260,667.519,,588,1.135237118587313,1.2203280177867277,n/a,,0,547,0.000,667.519,1.2203,
3,llama3.2:3b,load,14,Describe the pros and cons of renewable energy sources: sola,11340.297,11347.076,6779,111.6,46,3438.5,697,124.706,131.730,845.434,,743,1.1378659088743877,1.2129617938216213,n/a,,0,697,0.000,845.434,1.2130,
0,mistral:7b,idle,-1,IDLE_BASELINE,11381.232,11391.768,10535,0,0,0,0,16.194,16.910,170.613,,0,0,0,n/a,,0,0,0,0,0,
1,mistral:7b,load,0,What is the capital of France?,11391.769,11393.062,1293,57.7,11,53.9,61,50.410,93.980,65.185,,72,0.9053407138602468,1.0685988753760292,n/a,,0,61,0.000,65.185,1.0686,
1,mistral:7b,load,1,What year was the C programming language created?,11393.354,11394.939,1584,57.7,13,545.8,88,111.513,122.570,176.741,,101,1.7499073935503437,2.0084164403248264,n/a,,0,88,0.000,176.741,2.0084,
1,mistral:7b,load,2,Name three planets in our solar system.,11394.979,11396.868,1888,57.0,12,508.0,104,130.840,133.340,247.051,,116,2.129749262896021,2.3754895624609462,n/a,,0,104,0.000,247.051,2.3755,
1,mistral:7b,load,3,What is 17 multiplied by 23?,11397.132,11397.515,382,56.4,16,670.2,19,107.820,107.820,41.220,,35,1.1777014405544883,2.1694500220740576,n/a,,0,19,0.000,41.220,2.1695,
1,mistral:7b,load,4,"Who wrote the novel ""1984""?",11397.673,11398.315,641,59.1,14,593.9,35,101.060,108.230,64.790,,49,1.322254076931943,1.8511557077047205,n/a,,0,35,0.000,64.790,1.8512,
1,mistral:7b,load,5,Explain the difference between TCP and UDP in two sentences.,11398.738,11400.690,1952,57.8,17,674.3,109,113.810,134.460,222.169,,126,1.7632424715707524,2.038243590990044,n/a,,0,109,0.000,222.169,2.0382,
1,mistral:7b,load,6,What are the main advantages of using containers over virtua,11400.906,11407.243,6337,57.7,16,668.1,359,131.462,134.970,833.093,,375,2.2215821571758902,2.3205941753230053,n/a,,0,359,0.000,833.093,2.3206,
1,mistral:7b,load,7,Describe how HTTPS protects data in transit.,11407.723,11415.181,7457,57.9,14,594.3,424,129.320,135.980,964.461,,438,2.201964694841428,2.2746710762748714,n/a,,0,424,0.000,964.461,2.2747,
1,mistral:7b,load,8,What is gradient descent and why is it used in machine learn,11415.645,11420.843,5197,56.2,17,720.1,286,125.500,135.580,652.304,,303,2.1528177457214386,2.280782436900685,n/a,,0,286,0.000,652.304,2.2808,
1,mistral:7b,load,9,Summarise the causes of World War I in three bullet points.,11420.905,11424.663,3757,56.6,18,738.7,208,134.520,136.650,505.515,,226,2.2367922744635984,2.4303608366767944,n/a,,0,208,0.000,505.515,2.4304,
1,mistral:7b,load,10,Write a Python function that checks whether a given string i,11425.164,11430.542,5377,57.0,27,1068.0,300,127.714,136.630,686.717,,327,2.1000517889487287,2.2890564499541144,n/a,,0,300,0.000,686.717,2.2891,
1,mistral:7b,load,11,Explain how a transformer neural network works. Cover attent,11430.944,11441.690,10745,57.4,24,1029.1,607,133.287,137.710,1432.260,,631,2.269825260398258,2.3595712344502484,n/a,,0,607,0.000,1432.260,2.3596,
1,mistral:7b,load,12,Write a short story (about 200 words) about a robot who disc,11441.949,11447.526,5577,58.1,28,1129.0,317,131.905,137.580,735.656,,345,2.1323370075270165,2.320682232166627,n/a,,0,317,0.000,735.656,2.3207,
1,mistral:7b,load,13,List and briefly explain ten common software design patterns,11447.722,11456.037,8315,55.3,21,887.8,452,133.896,138.130,1113.436,,473,2.3539876923122836,2.4633543771321023,n/a,,0,452,0.000,1113.436,2.4634,
1,mistral:7b,load,14,Describe the pros and cons of renewable energy sources: sola,11456.170,11477.269,21099,57.3,28,1188.2,1191,137.686,138.900,2905.069,,1219,2.3831572625055655,2.4391844693486853,n/a,,0,1191,0.000,2905.069,2.4392,
2,mistral:7b,load,0,What is the capital of France?,11477.737,11477.916,178,61.2,11,366.7,8,95.580,95.580,17.096,,19,0.8997791584834091,2.1369755013980964,n/a,,0,8,0.000,17.096,2.1370,
2,mistral:7b,load,1,What year was the C programming language created?,11478.265,11479.426,1160,55.3,13,495.0,61,95.703,124.070,111.036,,74,1.5004895899498252,1.8202660599391323,n/a,,0,61,0.000,111.036,1.8203,
2,mistral:7b,load,2,Name three planets in our solar system.,11479.875,11483.899,4023,56.0,12,425.9,220,125.930,137.070,506.684,,232,2.183984756906044,2.3031111981918286,n/a,,0,220,0.000,506.684,2.3031,
2,mistral:7b,load,3,What is 17 multiplied by 23?,11484.117,11484.460,342,57.6,16,643.5,17,114.240,114.240,39.184,,33,1.1873858772347343,2.304925526396837,n/a,,0,17,0.000,39.184,2.3049,
2,mistral:7b,load,4,"Who wrote the novel ""1984""?",11484.664,11486.348,1684,55.0,14,578.6,89,118.075,134.260,198.878,,103,1.9308533762145428,2.234583120787617,n/a,,0,89,0.000,198.878,2.2346,
2,mistral:7b,load,5,Explain the difference between TCP and UDP in two sentences.,11486.800,11489.017,2217,55.4,17,691.3,119,118.994,134.820,263.822,,136,1.9398691507892243,2.216993315187685,n/a,,0,119,0.000,263.822,2.2170,
2,mistral:7b,load,6,What are the main advantages of using containers over virtua,11489.431,11497.036,7604,55.2,16,645.8,412,129.777,135.050,986.920,,428,2.305887754536412,2.3954367935475345,n/a,,0,412,0.000,986.920,2.3954,
2,mistral:7b,load,7,Describe how HTTPS protects data in transit.,11497.346,11507.288,9941,55.6,14,573.9,543,131.575,135.540,1308.051,,557,2.348385553483642,2.4089332473119494,n/a,,0,543,0.000,1308.051,2.4089,
2,mistral:7b,load,8,What is gradient descent and why is it used in machine learn,11507.346,11513.578,6231,54.5,17,639.4,333,134.310,135.570,836.972,,350,2.391347669071689,2.5134284810062795,n/a,,0,333,0.000,836.972,2.5134,
2,mistral:7b,load,9,Summarise the causes of World War I in three bullet points.,11513.660,11516.685,3024,55.4,18,713.2,163,132.572,135.490,400.975,,181,2.2153318315085997,2.4599697024727396,n/a,,0,163,0.000,400.975,2.4600,
2,mistral:7b,load,10,Write a Python function that checks whether a given string i,11516.816,11523.984,7167,55.3,27,1087.5,389,132.917,135.740,952.720,,416,2.290191707456268,2.44915102905349,n/a,,0,389,0.000,952.720,2.4492,
2,mistral:7b,load,11,Explain how a transformer neural network works. Cover attent,11524.177,11538.600,14422,56.5,24,1009.2,803,135.430,138.680,1953.287,,827,2.36189503311195,2.4324871636159187,n/a,,0,803,0.000,1953.287,2.4325,
